CES-ID,MSW05_Binomial,TreeTipNamePartial,UphamTreeName.full,Suborder,White,White-tips,Black-tips,Contrasting,Tufts,Naked,Fluffy,Tail_length,Prehen-Bin,Fatty,Autotomy,Mean_Annual_Temp ,Noc,Di,Crep,SocialGrpSize,Litter_size,Hib,A,F,Q,T,shade_score,Openness-Score,Mass,PrecipVar,SnakeThreat,OwlThreat,RaptorThreatNonOwl
15751,Praomys tullbergi,Praomys_tullbergi,Praomys_tullbergi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,112.13,0,0,0,25.82151245,1,0,0,1,3.36,0,0,0,0,1,0.95,0.1,35.8,74.0854258,45.24630542,5.18226601,16.08374384
15752,Praomys verschureni,Praomys_verschureni,Praomys_verschureni_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,116.8,0,0,0,22.90140997,1,0,0,1,3,0,0,0,0,1,0.95,0.1,49,37.6507822,72.6,6.85,18.35
15753,Protochromys fellowsi,Protochromys_fellowsi,Protochromys_fellowsi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,123.73,0,0,0,14.7650913,1,0,0,NA,2.68,NA,0,0,0,1,1,0.1,81,23.68062116,9.8,2.6,9.666666667
15754,Psammomys obesus,Psammomys_obesus,Psammomys_obesus_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,0,0,0,75.75,0,0,0,22.02136392,0,1,0,2,3.49,0,0,1,0,1,0.133,0.533333333,369.6,73.46614958,8.030141844,1.407801418,3.015957447
15755,Psammomys vexillaris,Psammomys_vexillaris,Psammomys_vexillaris_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,0,0,0,81.63,0,0,0,20.21892791,0,1,0,1,NA,NA,0,1,0,1,0.2,0.35,143.1,52.83045416,9.75,2.538461538,3.634615385
15759,Pseudohydromys ellermani,Pseudohydromys_ellermani,Pseudohydromys_ellermani_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,107.98,0,0,0,17.69404493,1,0,0,NA,NA,NA,0,0,0,1,1,0.1,22.5,21.4523252,10.13636364,2.522727273,8.795454545
15760,Pseudohydromys fuscus,Pseudohydromys_fuscus,Pseudohydromys_fuscus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,85.26,0,0,0,17.7511279,1,0,0,NA,NA,NA,0,0,0,1,0.567,0.466666667,18.8,24.59341461,11,2.857142857,9.571428571
15762,Pseudohydromys murinus,Pseudohydromys_murinus,Pseudohydromys_murinus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,104.57,0,0,0,16.92053263,1,0,0,NA,0.97,NA,0,0,0,1,1,0.1,16.8,24.99192419,10.23076923,2.794871795,8.41025641
15764,Pseudohydromys occidentalis,Pseudohydromys_occidentalis,Pseudohydromys_occidentalis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,89.12,0,0,0,9.996779866,1,0,0,NA,NA,NA,0,0,0,1,1,0.1,21.9,12.66862943,9.1,1.8,7.9
15768,Pseudomys albocinereus,Pseudomys_albocinereus,Pseudomys_albocinereus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,115.61,0,0,0,17.66221292,1,0,0,NA,3.89,0,0,0,0,1,0.4,0.566666667,30.5,50.05715825,11.71590909,1.806818182,7.352272727
15769,Pseudomys apodemoides,Pseudomys_apodemoides,Pseudomys_apodemoides_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,128.13,0,0,0,15.13880967,1,0,0,NA,4.9,0,0,1,0,1,0.4,0.6,20,31.57079798,10.65384615,2.692307692,13
15771,Pseudomys australis,Pseudomys_australis,Pseudomys_australis_MURIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,89.36,0,0,0,21.29086284,1,0,0,3,3,0,0,1,0,1,0.2,0.7,65,29.84353125,15.34545455,2,12.49090909
15772,Pseudomys bolami,Pseudomys_bolami,Pseudomys_bolami_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,133.85,0,0,0,19.33047751,1,0,0,NA,4,0,0,0,0,1,0.3,0.566666667,15.5,32.43252661,16.41530055,2.158469945,9.945355191
15773,Pseudomys calabyi,Pseudomys_calabyi,Pseudomys_calabyi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,96.93,0,0,0,27.34982166,1,0,0,3,NA,0,0,0,0,1,0.35,0.35,22.6,111.3804076,21.66666667,2.944444444,11.16666667
15774,Pseudomys chapmani,Pseudomys_chapmani,Pseudomys_chapmani_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,127.73,0,0,0,25.18214592,1,0,0,3,4,0,0,0,0,1,0.35,0.65,12,81.15565739,15.625,1.888888889,10.5
15775,Pseudomys delicatulus,Pseudomys_delicatulus,Pseudomys_delicatulus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,103.85,0,0,0,24.88897267,1,0,0,2,3.19,0,0,0,0,1,0.26,0.66,11,93.38139488,17.8494898,2.540816327,10.52295918
15776,Pseudomys desertor,Pseudomys_desertor,Pseudomys_desertor_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,101.67,0,0,0,23.68696005,1,0,0,1,3,0,0,0,0,1,0.2,0.7,25,72.57650957,17.90942699,2.316081331,12.34935305
15777,Pseudomys fieldi,Pseudomys_fieldi,Pseudomys_fieldi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,120,0,0,0,22.20009256,1,0,0,1,3.49,0,0,0,0,1,0.35,0.65,45,85.72637487,2,0.25,1.875
15778,Pseudomys fumeus,Pseudomys_fumeus,Pseudomys_fumeus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,126.19,0,0,0,10.92569459,1,0,0,NA,3.5,0,0,0,0,1,0.5,0.4,70,23.46534431,9.882352941,4.676470588,14.58823529
15781,Pseudomys gracilicaudatus,Pseudomys_gracilicaudatus,Pseudomys_gracilicaudatus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,80.85,0,0,0,20.73018613,1,0,0,NA,2.91,0,0,0,0,1,0.46,0.32,74.8,63.29828453,22.62992126,3.700787402,12.34645669
15782,Pseudomys hermannsburgensis,Pseudomys_hermannsburgensis,Pseudomys_hermannsburgensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,106.67,0,0,0,22.79141729,1,0,0,2,4,NA,0,0,0,1,0.233,0.733333333,12,61.68147906,16.2114094,2.082214765,11.36409396
15783,Pseudomys higginsi,Pseudomys_higginsi,Pseudomys_higginsi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,130.19,0,0,0,10.28476705,1,0,0,3,2.62,NA,0,0,0,1,0.4,0.5,67,23.99970615,0.764705882,0.588235294,2.617647059
15784,Pseudomys johnsoni,Pseudomys_johnsoni,Pseudomys_johnsoni_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,117.91,0,0,0,26.1962239,1,0,0,3,NA,0,0,0,0,1,0.35,0.5,12,108.5583649,19.28947368,2.644736842,13.68421053
15785,Pseudomys nanus,Pseudomys_nanus,Pseudomys_nanus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,97.51,0,0,0,26.81698261,1,0,0,NA,3,0,0,0,0,1,0.267,0.633333333,34,113.5161056,15.61928934,2.197969543,10.4213198
15786,Pseudomys novaehollandiae,Pseudomys_novaehollandiae,Pseudomys_novaehollandiae_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,11.38,0,0,0,15.54270368,1,0,0,NA,4.43,0,0,1,0,1,0.475,0.45,20,28.92983743,11.92134831,3.280898876,9.707865169
15787,Pseudomys occidentalis,Pseudomys_occidentalis,Pseudomys_occidentalis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,133.33,0,0,0,16.08033249,1,0,0,2,4.5,NA,0,0,0,1,0.4,0.6,34,44.93329711,15.57692308,2.615384615,10.03846154
15788,Pseudomys oralis,Pseudomys_oralis,Pseudomys_oralis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,92.86,0,0,0,15.886751,1,0,0,NA,2.5,0,0,0,0,1,0.6,0.15,95,38.72705084,23.24,5.16,14.32
15789,Pseudomys patrius,Pseudomys_patrius,Pseudomys_patrius_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,106.87,0,0,0,21.8534137,1,0,0,NA,NA,NA,0,0,0,1,0.25,0.675,16.7,73.46357222,24.61616162,3.323232323,13.27272727
15790,Pseudomys pilligaensis,Pseudomys_pilligaensis,Pseudomys_pilligaensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,NA,0,0,0,17.53462763,1,0,0,NA,3,NA,NA,NA,NA,NA,0.5,0.3,11,30.99147296,22.83333333,4,14.91666667
15791,Pseudomys shortridgei,Pseudomys_shortridgei,Pseudomys_shortridgei_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,88.1,0,0,0,15.20083308,1,0,0,2,3,NA,0,0,0,1,0.4,0.6,70,40.99380393,11.63333333,2.766666667,10.46666667
15792,Rattus adustus,Rattus_adustus,Rattus_adustus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,82.22,0,0,0,25.6587931,1,0,0,NA,NA,NA,0,0,0,1,0.9,0.1,158,24.7949129,0,0,0
15793,Rattus andamanensis,Rattus_andamanensis,Rattus_andamanensis_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,119.72,0,0,0,17.46881492,1,0,0,NA,10,NA,1,0,0,0,0.785,0.15483871,129,86.57116699,39.28606965,8.858208955,14.09701493
15794,Rattus arfakiensis,Rattus_arfakienis,Rattus_arfakienis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,101.5,0,0,0,19.28002578,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,19.52760839,6.166666667,1.333333333,3.666666667
15795,Rattus argentiventer,Rattus_argentiventer,Rattus_argentiventer_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,98.09,0,0,0,25.77530527,1,0,0,1,9.85,0,0,1,0,1,0.3,0.8,133.1,47.63896832,39.36853933,4.548314607,8.303370787
15796,Rattus arrogans,Rattus_arrogans,Rattus_arrogans_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,86.98,0,0,0,9.401762811,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.567,0.466666667,82.9,15.19999599,8,1.75,6.916666667
15797,Rattus baluensis,Rattus_baluensis,Rattus_baluensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,109.83,0,0,0,19.84319627,1,0,0,NA,NA,NA,0,0,0,1,0.8,0.3,108.8,24.85126848,46.5,3.166666667,7.5
15798,Rattus blangorum,Rattus_blangorum,Rattus_blangorum_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,116.67,0,0,0,19.23747214,1,0,0,NA,NA,NA,0,0,0,1,0.9,0.1,194.8,27.76409007,45,4.888888889,9.777777778
15799,Rattus bontanus,Rattus_bontanus,Rattus_bontanus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,126.24,0,0,0,21.6840586,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.9,0.133333333,239,56.74724872,5.181818182,0.909090909,3.363636364
15800,Rattus burrus,Rattus_burrus,Rattus_burrus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,102.31,0,0,0,26.86182763,1,0,0,NA,NA,NA,0,0,0,1,0.9,0.1,190.6,42.93107652,0.375,0,0
15801,Rattus colletti,Rattus_colletti,Rattus_colletti_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,82.61,0,0,0,27.1692776,1,0,0,5,9,0,0,0,0,1,0.2,0.8,61,111.0639548,16.45098039,1.921568627,7.705882353
15803,Rattus elaphinus,Rattus_elaphinus,Rattus_elaphinus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,103.5,0,0,0,25.96005924,1,0,0,NA,NA,NA,0,0,0,1,0.855,0.163636364,131.4,36.3862602,0.375,0,0
15804,Rattus enganus,Rattus_enganus,Rattus_enganus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,112.72,0,0,0,25.6587931,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.9,0.1,305,24.7949129,0,0,0
15805,Rattus everetti,Rattus_everetti,Rattus_everetti_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,95.72,0,0,0,25.73127794,1,0,0,NA,3.7,0,1,0,0,1,0.833,0.233333333,255,52.10471858,8.083333333,0.62037037,3.916666667
15806,Rattus exulans,Rattus_exulans,Rattus_exulans_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,124.58,0,0,0,25.35164838,1,0,0,NA,3.7,0,1,0,0,0,0.379,0.596703297,47.3,59.77515237,28.38297872,4.26987682,7.965285554
15807,Rattus feliceus,Rattus_feliceus,Rattus_feliceus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,77.09,0,0,0,25.50735669,1,0,0,NA,NA,NA,0,0,0,1,0.95,0.1,306,43.70112077,1.933333333,0.4,1.666666667
15808,Rattus fuscipes,Rattus_fuscipes,Rattus_fuscipes_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,96.72,0,0,0,15.74332296,1,0,0,5,4.58,0,0,0,0,1,0.5,0.36,133,44.26241507,12.79928315,2.788530466,9.333333333
15809,Rattus giluwensis,Rattus_giluwensis,Rattus_giluwensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,59.44,0,0,0,10.63943507,1,0,0,NA,NA,0,0,0,0,1,0.55,0.45,116.7,19.47346711,8.636363636,2.363636364,9.363636364
15810,Rattus hainaldi,Rattus_hainaldi,Rattus_hainaldi_MURIDAE_RODENTIA,Myomorpha,1,0,0,0,0,1,0,121.05,0,0,0,19.94572542,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.95,0.1,125.9,78.57400825,0.25,0,0
15811,Rattus hoffmanni,Rattus_hoffmanni,Rattus_hoffmanni_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,100.57,0,0,0,24.23877294,1,0,0,NA,4.5,0,1,0,0,1,0.633,0.355555556,147,34.03900321,5.161764706,0.867647059,4.102941176
15812,Rattus hoogerwerfi,Rattus_hoogerwerfi,Rattus_hoogerwerfi_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,129.36,0,0,0,9.944965966,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.1,165,28.86634298,67.33333333,7.333333333,14.66666667
15813,Rattus jobiensis,Rattus_jobiensis,Rattus_jobiensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,89,0,0,0,26.02420285,1,0,0,NA,NA,0,0,0,0,1,0.55,0.566666667,380,16.68166948,2.545454545,0.363636364,1.363636364
15814,Rattus koopmani,Rattus_koopmani,Rattus_koopmani_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,92.27,0,0,0,25.86541901,1,0,0,NA,NA,NA,0,0,0,1,NA,NA,142.5,34.46098882,4.777777778,0.666666667,3.555555556
15815,Rattus korinchi,Rattus_korinchi,Rattus_korinchi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,129.25,0,0,0,13.41273453,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.1,131,28.45318595,41.38461538,4.307692308,8.076923077
15816,Rattus leucopus,Rattus_leucopus,Rattus_leucopus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,101.45,0,0,0,25.96486595,1,0,0,5,3.45,0,0,0,0,1,0.767,0.38,171.7,52.99653527,10.73793103,1.931034483,6.24137931
15817,Rattus losea,Rattus_losea,Rattus_losea_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,93.44,0,0,0,20.7822743,1,0,0,NA,7.3,0,0,0,0,1,0.414,0.628571429,77,73.15345442,40.05842697,8.280898876,12.29438202
15818,Rattus lugens,Rattus_lugens,Rattus_lugens_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,92.92,0,0,0,25.94856382,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.9,0.1,224,26.00745567,0.066666667,0,0
15819,Rattus lutreolus,Rattus_lutreolus,Rattus_lutreolus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,70.3,0,0,0,14.3871124,1,0,0,5,4.45,0,0,0,0,1,0.257,0.3,106,40.41828632,10.8988764,2.865168539,8.966292135
15821,Rattus marmosurus,Rattus_marmosurus,Rattus_marmosurus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,120,0,0,0,23.46968249,1,0,0,NA,NA,NA,1,0,0,1,0.767,0.24,217,27.74791587,5.70212766,1,4.808510638
15822,Rattus mindorensis,Rattus_mindorensis,Rattus_mindorensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,85.79,0,0,0,24.51245914,1,0,0,NA,6.4,NA,NA,NA,NA,NA,0.733,0.333333333,136,75.63211618,0.636363636,0,0
15823,Rattus mollicomulus,Rattus_mollicomulus,Rattus_mollicomulus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,95.16,0,0,0,17.17899215,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.1,143.2,82.06696904,5.5,1,3.25
15824,Rattus montanus,Rattus_montanus,Rattus_montanus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,121.64,0,0,0,18.74467934,1,0,0,NA,NA,NA,0,0,0,1,0.6,0.45,136,59.95293484,20.5,6.125,12.625
15825,Rattus mordax,Rattus_mordax,Rattus_mordax_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,80.3,0,0,0,24.96415876,1,0,0,NA,2.47,0,0,0,0,1,0.514,0.453333333,230,28.21729626,4.618181818,1.309090909,3.6
15826,Rattus morotaiensis,Rattus_morotaiensis,Rattus_morotaiensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,116.12,0,0,0,25.77332412,1,0,0,NA,NA,NA,1,0,0,1,0.567,0.566666667,148.3,24.97551965,1.6,0.4,1.9
15829,Rattus niobe,Rattus_niobe,Rattus_niobe_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,108.51,0,0,0,18.51605723,1,0,0,NA,2.15,0,0,0,0,1,0.65,0.45,46.1,26.66980556,9.770833333,2.479166667,7.645833333
15830,Rattus nitidus,Rattus_nitidus,Rattus_nitidus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,103.96,0,0,0,16.218696,1,0,0,NA,3.09,0,0,0,0,1,0.472,0.56641791,133.5,80.64773964,34.81997187,8.151898734,12.44585091
15831,Rattus norvegicus,Rattus_norvegicus,Rattus_norvegicus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,82.67,0,0,1,5.60948503,1,0,0,2,8.99,0,0,0,0,1,0.34,0.8,356.7,45.04144338,5.470482738,4.555386719,8.086916882
15832,Rattus novaeguineae,Rattus_novaeguineae,Rattus_novaeguineae_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,85.91,0,0,0,20.28051865,1,0,0,NA,5.37,0,0,0,0,1,0.733,0.333333333,133,24.49342597,12.17391304,2.782608696,9.130434783
15833,Rattus omichlodes,Rattus_omichlodes,Rattus_omichlodes_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,73.71,0,0,0,6.333101173,1,0,0,NA,NA,NA,0,0,0,1,0.4,0.35,71.8,15.55357473,7.5,2,7.5
15834,Rattus osgoodi,Rattus_osgoodi,Rattus_osgoodi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,104.41,0,0,0,20.10878711,1,0,0,NA,NA,NA,0,0,0,1,0.467,0.514285714,93,75.55300656,51.75,11.75,18.75
15835,Rattus palmarum,Rattus_palmarum,Rattus_palmarum_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,96.99,0,0,0,26.91762794,1,0,0,NA,NA,NA,1,0,0,0,0.7,0.333333333,491,42.39435447,0.25,0,0
15836,Rattus pelurus,Rattus_pelurus,Rattus_pelurus_MURIDAE_RODENTIA,Myomorpha,1,1,0,1,0,1,0,107.75,0,0,0,25.86541901,1,0,0,NA,NA,NA,1,0,0,0,NA,NA,472,34.46098882,4.777777778,0.666666667,3.555555556
15837,Rattus pococki,Rattus_pococki,Rattus_pococki_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,99.21,0,0,0,16.16428796,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.1,82.8,15.33764481,9.096774194,1.903225806,7.322580645
15838,Rattus praetor,Rattus_praetor,Rattus_praetor_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,80.85,0,0,0,25.96201258,1,0,0,NA,4.37,0,0,1,0,1,0.514,0.6,204.1,22.64744932,3.868263473,0.808383234,2.71257485
15839,Rattus pyctoris,Rattus_pyctoris,Rattus_pyctoris_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,98.03,0,0,0,7.721924243,1,0,0,NA,4.23,0,0,0,0,1,0.36,0.68,136,86.33054089,19.25423729,5.834745763,10.72245763
15840,Rattus ranjiniae,Rattus_ranjiniae,Rattus_ranjiniae_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,99.05,0,0,0,27.47316922,1,0,0,NA,NA,NA,0,1,0,1,0.3,0.8,120,87.30338638,15.25,3,6.375
15841,Rattus rattus,Rattus_rattus,Rattus_rattus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,101.06,0,0,1,21.15953351,1,0,0,2,5.88,0,1,0,0,1,0.435,0.55,178.3,74.89845522,21.62828947,4.586074561,16.13596491
15842,Rattus richardsoni,Rattus_richardsoni,Rattus_richardsoni_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,105.88,0,0,0,7.997420831,1,0,0,NA,2.15,NA,0,0,0,1,0.3,0.7,64.3,14.81598305,7.125,1.75,6.375
15843,Rattus salocco,Rattus_salocco,Rattus_salocco_MURIDAE_RODENTIA,Myomorpha,1,1,0,1,0,1,0,125.59,0,0,0,21.09157515,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.8,0.333333333,334,33.33290433,7.666666667,1.166666667,5.333333333
15845,Rattus satarae,Rattus_satarae,Rattus_satarae_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,111.82,0,0,0,22.81693498,1,0,0,NA,NA,NA,1,0,0,0,0.95,0.1,180,118.1280597,24.6,6.5,14.65
15846,Rattus simalurensis,Rattus_simalurensis,Rattus_simalurensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,90.56,0,0,0,26.68385391,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.9,0.1,188.8,22.47970374,0.125,0,0
15847,Rattus sordidus,Rattus_sordidus,Rattus_sordidus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,81.25,0,0,0,25.09314703,1,0,0,5,5.99,0,0,0,0,1,0.425,0.575,157.5,76.1225604,16.76811594,2.485507246,8.355072464
15848,Rattus steini,Rattus_steini,Rattus_steini_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,100,0,0,0,19.50646894,1,0,0,NA,3.65,0,1,0,0,1,0.65,0.45,155,22.1532314,9.819444444,2.236111111,7.805555556
15849,Rattus stoicus,Rattus_stoicus,Rattus_stoicus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,84.17,0,0,0,26.78801546,1,0,0,NA,NA,NA,0,0,0,1,0.9,0.1,323,75.3459756,0.875,0,0
15850,Rattus tanezumi,Rattus_tanezumi,Rattus_tanezumi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,109.38,0,0,0,16.0157587,1,0,0,2,5,0,1,0,0,0,0.472,0.55,134,83.95835488,23.15395581,6.216678546,9.906628653
15851,Rattus tawitawiensis,Rattus_tawitawiensis,Rattus_tawitawiensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,112.88,0,0,0,26.88099777,1,0,0,NA,NA,NA,0,0,0,1,NA,NA,180,18.24954854,25,1.333333333,3.5
15852,Rattus timorensis,Rattus_timorensis,Rattus_timorensis_MURIDAE_RODENTIA,Myomorpha,0,NA,NA,NA,0,0,0,NA,NA,0,0,19.71014814,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.1,124.9,93.22471903,1.75,0.5,2.75
15853,Rattus tiomanicus,Rattus_tiomanicus,Rattus_tiomanicus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,106.06,0,0,0,25.79072741,1,0,0,NA,3.87,0,1,0,0,0,0.486,0.6,130,33.52548206,38.93837535,3.352941176,6.840336134
15854,Rattus tunneyi,Rattus_tunneyi,Rattus_tunneyi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,84.81,0,0,0,24.34286968,1,0,0,1,5.34,0,0,1,0,1,0.283,0.7375,124,89.73610779,18.58333333,2.670634921,10.10714286
15855,Rattus vandeuseni,Rattus_vandeuseni,Rattus_vandeuseni_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,100.35,0,0,0,18.26382957,1,0,0,NA,2.15,NA,0,0,0,1,1,0.1,67.3,30.34903053,8.111111111,2.555555556,5.888888889
15856,Rattus verecundus,Rattus_verecundus,Rattus_verecundus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,104.15,0,0,0,19.37555404,1,0,0,NA,2.15,0,0,0,0,1,0.767,0.333333333,108.5,23.23610323,9.12345679,2.197530864,6.925925926
15857,Rattus villosissimus,Rattus_villosissimus,Rattus_villosissimus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,84.51,0,0,0,24.13833572,1,0,0,5,NA,0,0,1,0,1,0.2,0.7,134,78.76343311,18.74576271,2.45480226,13.77118644
15858,Rattus xanthurus,Rattus_xanthurus,Rattus_xanthurus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,125.86,0,0,0,24.45304343,1,0,0,NA,NA,NA,1,0,0,1,0.65,0.45,303,23.53821933,4.941176471,0.882352941,4.235294118
15863,Rhabdomys pumilio,Rhabdomys_pumilio,Rhabdomys_pumilio_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,100,0,0,0,17.08254293,0,1,0,1,5.28,0,0,0,0,1,0.35,0.65,41.1,86.02688382,26.90572391,6.122895623,24.38047138
15864,Rhombomys opimus,Rhombomys_opimus,Rhombomys_opimus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,86.57,0,0,0,9.833234726,0,1,1,1,4.59,0,0,1,0,1,0.228,0.77,144,73.38238523,8.760742188,3.409179688,7.6875
15866,Rhynchomys isarogensis,Rhynchomys_isarogensis,Rhynchomys_isarogensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,65.55,0,0,0,21.22168563,1,0,0,NA,1,NA,0,0,0,1,1,0.1,136,47.35900153,13.5,1,7.25
15867,Rhynchomys soricoides,Rhynchomys_soricoides,Rhynchomys_soricoides_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,78.61,0,0,0,18.70551295,1,0,0,NA,1.5,NA,0,0,0,1,1,0.1,156,74.60090205,18.22222222,1.333333333,9.555555556
15870,Sekeetamys calurus,Sekeetamys_calurus,Sekeetamys_calurus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,1,121.05,0,0,0,22.00049877,1,0,0,NA,2.9,0,0,0,0,1,0.1,0.85,55.3,63.79143734,10.29268293,1.682926829,3.597560976
